"";" Pre82";" Pre83";" Pre84";" Pre85";" Pre86";" Pre87";" Pre88";" P0_89";" P0_90";" P0_91";" P0_92";" P0_93";" P0_94";" P0_95";" P5_96";" P5_97";" P5_98"
"141397_at";4,89938393045349;5,11365506335905;5,1789491458493;5,04981380636267;5,69072859211632;6,51888198740093;6,07379638158179;5,18598445672104;5,06390240629508;5,51775098908618;4,89160887855548;4,90996478322349;5,32599647407977;4,59236195316749;4,78853157025263;4,64317216513881;4,58981243663128
"142722_at";5,30233367626235;5,11595484864989;5,52045736036952;5,50797159667431;5,29681953006731;5,41769427210347;5,22489366882462;5,69959207294907;5,63519971225959;5,56135319788353;5,64862304542607;5,59189829336173;5,83136430644915;5,77973981758264;5,95428913871002;5,83749246426628;5,8559442998873
"151751_at";4,23293539977956;4,76369972116893;4,53711828250399;5,73441174159154;5,24200991936194;5,26423804640206;4,10330770249355;5,53056774389434;6,33668798986862;5,40478065440317;5,34111172850183;4,92433362242692;5,23651757344143;3,70739904809683;5,42626948759715;5,56824143237883;5,93604381132175
"154653_at";5,97849643372774;4,89344051406676;5,7203211035886;6,79642233169454;6,493649706434;5,88488112762358;5,64952096357524;6,9450923084517;6,39709897481204;6,80715583976866;6,66110186288525;6,55152920789237;6,86182831869777;5,78305782775122;6,61944573120679;7,16630010355696;7,11106665822262
"153160_at";5,32544932975685;5,13141553199727;5,09950526534116;5,71784378306393;5,45012937505751;5,38006639844011;5,04820649287857;5,33631897768443;5,25337329964785;5,42946903118354;5,01473533847904;5,18919362898526;5,4507728799212;4,91423523211407;4,49764058491808;4,87171772867232;4,6469156801483
"143665_at";7,29458301099864;7,05653918340509;6,77740940256685;7,8259450063731;7,48815091770017;7,3667048983921;7,0694109754144;8,55741569289605;8,95304347782335;8,72144882717319;8,02078460696494;8,31778850940278;8,60816596745354;7,30700531834231;7,60065049062308;7,77065731737607;7,73171471843668
"147104_at";4,91322290732613;5,05559918679995;5,23474302958426;5,35102899401961;5,45286975045208;4,98315645503278;4,91036864338268;3,9603317933573;4,35624588732957;4,1149202004819;3,85975995792792;3,79138365249454;3,82279366596569;3,99159049571994;4,19616236451281;4,34592371350088;4,44087967601569
"147105_at";6,25023901120431;6,10314744044729;6,27901806735038;6,24862834675006;6,26263322128678;6,23788748711071;6,16130177667265;7,8336424388243;7,43873823771527;8,05671041234779;7,48260923226714;7,40221793973553;7,78465917677223;7,78580902556444;8,04295219561606;8,05996266031271;7,9652592305455
"141716_at";6,31461762401024;5,82105241339611;5,31342499795629;7,04552136829208;6,47334130336545;6,25034744254169;5,46455039292754;7,19963543351316;7,30430254428689;7,47741737039096;6,7548090521648;6,99918771875147;7,25397482586784;6,14726433725126;6,76995429283114;6,71221554264231;6,92779314456713
"142904_at";6,29152535561875;6,22373754953517;6,11853134010935;6,9733301068125;7,00562127610563;6,69574101672959;5,63843902793644;5,61340040614026;6,17620963265781;5,99238613089989;5,61041040728943;6,29570529246543;6,16402027026702;5,15013831229997;6,25329805969705;6,34778681222767;6,48138428565849
"143667_at";4,25060490552402;4,0361525732846;4,61694582244595;5,01250885158193;4,62182390282746;4,58283186353957;4,60190673915365;5,29047945825598;4,90347128383761;4,88323260543794;5,1081270211169;4,7054838254218;5,01530318317636;4,53365967016101;5,05383675394344;5,16160217247652;4,85823098046348
"152519_at";5,53898628802458;5,24870698033873;5,23108865376218;5,6834312700037;5,39306219522515;5,7118638322211;5,0724783905521;6,45203921882169;6,74228146676572;6,28764948662025;6,173869792924;6,39182765142829;5,9807636970207;5,81278704165631;7,09628419881097;6,88729542988547;6,56423076358716
"144150_at";5,77002179403176;4,90139816864054;5,20403133505827;5,77523078848456;5,01888862968404;5,15081892595945;4,94735267653761;7,78940701773926;7,42211106346076;7,52750008068486;7,43901644934011;7,3371554534612;7,63019040128897;7,1780061845194;7,07832620357038;6,97814843433567;6,95266048775386
"142415_at";6,19086090477004;6,85338775480482;6,28696177341556;7,95191888065213;7,69212270042649;7,70260752658711;6,02148847012576;8,3127810690676;8,55085821628791;7,85584251036188;7,46623177985755;8,03706030155059;8,23411758908312;6,30735154335254;7,82785082050525;7,75668660427357;7,95984153940048
"153336_at";6,36040631557556;6,44570560316308;6,61800844357495;6,84192754727039;6,48227977053887;6,97816133596515;5,93293392667162;8,19340138575875;7,82069482730544;7,85699089359789;7,87924729181816;7,7441547646746;7,84984130322469;7,83842644516488;8,01333919670458;8,1004903364811;8,25891862261196
"143403_at";4,16821727755223;3,9107918619944;3,47248168614557;4,10993005321088;4,16328089910311;3,89980224204768;4,58870040466189;3,96086792451369;3,98594448964157;3,99420876786226;3,44324643380429;3,81498593787541;4,05377307215511;3,61903037457962;3,85852011960225;3,66133826080206;4,3256124333591
"141779_at";4,12397774395452;4,3722533412193;4,74578118669102;4,77399645655331;4,82341019275431;4,72356519275458;5,00246226689322;4,70950899752536;4,63772526335017;5,25759631230417;5,04043887549379;4,22128371042738;5,18403783180464;5,03100335576702;5,19480421806185;5,12271708562605;5,09336318711516
"151565_at";7,67048788392389;7,82347310817412;7,73487789396439;7,38983601221097;7,19624280830919;6,6753626694734;7,51054196227334;8,26285802847738;8,02856642940093;7,95098994249679;8,13820260569404;8,00387862001296;7,87918943206328;8,07602698217407;8,62646425190013;8,56304185846622;8,50123812235342
"154239_at";7,08514709972514;6,91944928864202;6,70703770106367;6,97279142958255;6,64685501095016;6,5101983042172;6,66321419427643;7,33131103512387;7,00162021659366;7,48510288380324;7,48234134079538;7,2551642703907;7,52925926968871;7,52132239638558;6,90577603403453;6,82807498694956;6,7514316056665
"154238_at";4,93666486002187;5,01706083031538;4,6600064938897;4,86491137483367;4,64180894528395;4,7174039702489;4,75775294461501;4,32415315246451;4,35838720365832;4,93988207466548;4,35680330703626;4,09979069558766;4,34169380107988;4,41353395011071;4,39495342644315;4,40921913994213;4,18852194550932
"152884_at";6,45176307858786;6,68037748688922;6,99771564918063;6,93447628917858;6,58369706318352;6,57741398625423;6,7328587979627;7,35064198256494;7,1402423110721;7,01047058547;7,6139161489309;7,2331066818984;7,3922857832308;7,77548742621072;7,34252063057768;7,35863056835734;7,03719699631437
"153073_at";7,37265289840355;7,09613835153993;6,78138205766484;7,59665200354243;6,91540194991107;6,64618760270422;6,39605018365373;6,92063382992236;6,64167077572773;6,80634472948098;6,25669367348215;6,15955618949418;6,22231356397241;6,25393496850548;6,45272181116999;6,15640490093678;6,13965675037901
"143721_at";6,987801877237;6,99824894916674;7,26432698933296;7,35904565260381;7,16571251228495;7,25059624846686;7,10407022512396;8,76761984959747;8,28176034544072;8,12132154832458;8,42360674159678;8,08096899468479;8,05424205331892;8,41931303802856;8,14413660819701;8,33839321878474;8,39763866278435
"154717_at";5,67904407289873;5,41449307637168;5,70999763504272;6,27004821442505;5,84019655541977;5,93454855959898;5,42965096602884;6,36487451283005;6,40888160343383;6,47805464560705;6,10994358853374;5,47686084474101;6,19982994686619;5,98779672328967;6,35634098718845;6,0858085505067;6,11026983790881
"153747_at";3,25487114482254;3,63105478867318;3,24551312249908;3,18594988509687;3,29127545290027;3,27737957219068;3,06353087494743;2,78622064651347;2,99107292537699;2,93906421637734;2,84070752198097;2,86246092860556;2,77242335059886;2,78385276344516;3,12131955822462;3,07892652999254;3,2789477958376
"154470_at";3,29637434463696;3,58269868559326;3,70161592544426;3,26787772137984;3,4551977318578;3,28841089719076;3,26713045228926;4,01009093081384;3,71456916071585;3,66222556860861;3,92841681189198;3,47338295433259;3,89251791181401;3,74037754085604;3,69673607133859;3,75186567907443;3,62497479385159
"143156_at";4,0533073712454;4,06931432496822;3,97435319299198;3,5615567006248;4,01828093145033;3,80776501717469;4,2712965657425;3,82788307155683;3,60298891130648;3,85737833884013;4,05196160828353;3,51158437087936;3,43902245581789;4,12985873144181;3,79986840345662;3,50959507299992;3,7866927000275
"154030_at";5,34750157544892;5,18366079105258;4,67953996481212;5,42161823410287;5,26630884670708;5,1971984214215;4,80157308483959;5,97293915528234;5,8265008258941;6,23868542212521;5,80150156506414;5,59018942644308;5,87688184700652;5,52353502299141;5,27216794374968;5,21607615925355;5,27526725644349
"147170_at";3,61936351033467;3,93943711612491;3,9586143908532;3,74808198520412;3,92163351538144;3,67118300488165;3,71852781373339;3,02408252461187;3,13056479060304;3,10714400956744;2,93448993896327;3,35356756569568;3,01026052070287;2,93931635254456;3,03611706124665;3,24762008392685;3,18107096111943
"153388_at";7,27766481023832;7,28845242622554;7,21458155525026;7,1470085718911;6,88867630142554;6,77514255649394;6,99203176134588;6,28277870994586;6,33664777313672;6,3845559931927;6,00178312893981;6,06858881624535;6,2873058439805;5,87807572968374;6,23628778507779;6,3538958066146;6,33601690829146
"142709_s_at";8,0525662528489;7,88226652077389;7,91249909563497;8,00538957345278;7,63276377475437;7,93252382686507;7,8213718639943;7,29352368391999;7,09830879377331;7,4898974714579;7,27448957435248;7,06245441197902;7,52685506638832;7,44765895916058;7,58997563770413;7,46860694562339;7,40862155180712
"147176_at";5,14898051252393;5,06812800966664;5,00634559322982;5,14466206627765;4,78963744042483;4,87460354772315;4,98451248720704;4,79109476949693;4,61616312565345;4,87678734594085;4,36078290321191;4,196284871105;4,38969257250038;4,76464118202574;5,05456967915646;4,84596377439629;4,50927979599255
"151573_at";7,52723910936146;7,55535040923758;7,22085291826144;8,32358514849401;7,65119539828206;7,56954377236613;7,436951888882;8,17485811644711;8,22398579433015;7,99640161136067;7,96512979134282;8,02584573059387;7,88065022055435;7,453468137015;7,9344139230553;8,02200195734675;7,94388320009167
"154862_at";5,54722358127924;5,20746384439895;4,93192195643236;5,96381965425523;5,45915615641919;4,7741743113775;5,15533297855704;5,3774294233954;5,67576790474268;5,46993305982958;5,53213706350422;5,43732258436966;5,5320487176308;4,87376824573968;5,29693184830075;5,2916141321173;5,03151873946378
"147177_at";7,19392006260709;7,19728897779551;7,1637750947263;7,30663495752879;6,76306126281534;6,51759960220065;6,90070983670169;5,98235342100336;5,73852174695554;6,13330240112568;5,86833338298275;5,48113634081075;5,81072721766371;6,18417468987054;5,34165546279102;5,22480664914872;5,2328675765226
"147178_at";7,16335331418746;6,52196411659177;6,90570043393394;6,92396133062684;6,69461725576137;6,47870958918193;6,53646212536675;7,93597973987028;7,4448282131878;8,08173860925124;7,63470431078289;7,11550091452166;7,76279861371928;7,71825716651505;7,26354505128196;7,28389018785552;7,30325019165079
"141762_at";9,35878573484463;8,7866496552581;9,10820016006129;9,30682120755938;8,72951041283707;8,9921661186991;8,81291168291749;9,84414345135988;9,96307151032503;9,98251500146614;9,63912697884001;9,99025105716902;10,0184046856998;10,0332235059137;9,98923915416167;9,88251129351219;9,81020380354733
"141695_at";4,62907455433193;4,06232227032228;4,19454786501887;4,19581366807938;4,20790714905541;4,18328506276086;4,19511579162722;4,71563074318045;4,93773920591317;4,57883214250045;4,64815556022178;4,73330955016108;4,46282094040038;4,79591593020467;4,53090442238937;4,59791474173108;4,45062311172936
"147186_at";4,91978215868917;5,27507061082305;5,17879530973306;4,95509219572277;5,0966601453992;5,01430778876796;4,86824678967015;5,6985673964118;5,22630888840427;5,11241271043393;5,4020875247949;5,15071527150594;4,8647247083836;5,52719696844416;5,48849711825755;5,52436671617915;5,45476400544664
"154198_at";9,17718287683026;9,06645310546321;9,37963056242802;9,10168959697158;8,71645964224786;8,97871116934576;9,03017985005973;8,48036502555758;8,25917429629183;8,40978039642021;8,66725067235806;8,55117116807722;8,64786802471315;8,91127782669872;8,79300180300792;8,81015156370993;8,24293209342669
"141476_at";5,48080847011087;5,34280842155562;5,57243371467704;5,62959119499023;5,29958797119273;5,27725113675716;4,94016713333835;5,96968760010752;5,54828961129071;5,9478020521802;5,89168377435512;5,86468673645742;5,80929942867847;5,50590282697706;6,05430114596682;5,6567188545759;5,75689672274581
"153351_at";9,42925080096544;9,42420078293501;9,45440009206301;9,4602574366949;9,24480492616708;10,2742750286948;9,25676749426809;8,72138529925437;8,80416868055051;8,83972358856613;8,65602334783583;8,56995810613572;8,55757744461762;8,68447451826378;8,91936377567691;8,91657167405996;8,63406543906544
"147189_at";6,88535442130386;6,91993034144251;6,67674308389046;6,82990656285871;6,80434387923334;6,84355251296213;6,63057588214434;6,50260372491826;6,37593690691899;6,33627994143981;6,18009634070924;6,01886583172214;5,95901388108906;6,33722394862387;7,06611180586125;6,64506658035154;6,84692700393961
"152936_at";4,42772609961705;4,93959122695963;4,65559086269118;5,09506157168864;4,88799779597168;4,75752656203291;4,7720030929883;4,13222028242226;4,10581180059816;4,18397529111419;3,83047133546842;3,71624843536441;4,02341228778941;4,18833891135124;3,95564942206852;3,9332088912652;3,90859782260614
"141381_at";5,16293598074555;5,18856613035841;4,93567130045899;5,07023189750875;5,41423409480015;6,40802938608545;5,33680150061428;4,03262065469043;3,99938386717648;3,91986642496374;4,21833072850242;4,0678663966295;4,169345951751;4,08976796484951;3,90727134248825;3,60778731936146;3,89547767900489
"153352_at";10,2306709128986;10,2107571268471;10,3080067681768;9,86677432239436;10,0863497950429;9,80711870213629;10,2621375435526;8,59400168115312;9,05042539800781;9,23330161916897;8,83749602070665;9,08964893543583;9,20762460734223;9,22454509826641;9,45444063582706;9,42235749331961;9,32311152779559
"151760_at";2,63813272145948;3,21641799783269;3,65649022073426;3,24783028724414;5,14631545528474;4,01310797129554;4,01092622836222;3,76924098940726;5,05715667990331;4,07909658674757;3,85798341336127;4,5322868108202;4,1397384056632;3,60250285915973;3,82473273104684;3,8709242399111;4,76487242724041
"152526_at";6,85175672597938;6,82788918231815;6,59483033697103;7,0004986396599;6,25739473202613;6,43768004784391;6,21794558791729;6,61176771260796;6,42445809425434;6,45117678851809;6,70911353277506;6,27230478885953;6,71174638367625;6,86964940021003;6,60286890193116;6,53498068899582;6,18088232452587
"153397_at";4,25548069895035;4,49082365741145;3,93651332081172;4,52236484719299;4,2122083959345;4,14396101176147;4,24567559182502;5,19097697936187;4,71579742706699;4,91014874304298;4,94300122188064;4,47052049894099;4,85596645084672;4,31234775351582;4,66725855570536;4,59192841537997;4,60014471327904
"153311_at";6,51438226163446;6,6777759349144;6,23393346563085;7,28856107552604;6,83144504165348;7,07833714364493;6,3087468560123;6,40929890596172;6,49112939848204;6,90231210755995;6,1616181117496;6,32007232628729;6,49686139062279;5,61293572884569;6,28468868499364;6,16751658807339;6,42250671254359
"154397_at";5,90434708848419;5,87583720421136;5,9850702354753;6,08197407428109;5,9069116155364;6,16651934784525;5,87719050243512;6,39976360609397;6,38869968934033;6,12715800195109;6,3593114364691;6,37657875149729;6,18421693581199;6,33308058749396;6,5087424262762;6,37721655388345;6,01557222693425
"152509_at";6,63890849744138;6,689674208361;6,85408280880694;7,44341379708921;7,0857743373058;7,08726174408941;6,90786872352754;6,78763562624685;6,61888337650801;6,63762215636133;6,41292364092305;5,95819968592606;6,38606135749116;6,13144297364479;5,37626452300111;6,03554278440757;5,69454937770269
"147195_at";3,89687550056508;4,12534015761445;4,3707987174268;3,91339728525151;3,79352187544734;4,03937783721973;4,36238551962029;4,06740056340604;4,18539109728601;3,94748195804986;4,46460235555697;4,36821777205561;4,25057489306815;4,52162194637023;4,23141343963317;4,25784156960794;4,10602752088832
"152546_at";5,18379006644496;5,19770492755272;5,10276550712626;5,22261308190713;4,75538854404348;4,80181425538389;4,58554531656019;7,29728372430392;6,77964400417585;6,3296021000827;7,14041794231924;6,46204179219861;6,82305465055787;6,62729519365111;4,89001873918431;4,86127204973874;4,2615331921417
"143714_at";8,40836458689919;8,19455633481873;7,90641312898188;8,75504862642234;8,5396817750024;7,68287935908605;7,83797538393938;7,41653618347128;7,69654823046439;7,3077830907564;7,06288284384372;7,43370478188943;6,91508940070185;7,27320396213625;6,61751604830583;6,7404855143575;6,45996888016452
"143080_at";5,93717335539579;5,89462933624823;5,96586369156408;6,7538752215938;6,3979321948709;6,28100020415339;5,8915539466242;6,59817512104353;6,9257658021116;6,6166133608197;5,97458911867133;6,18433098480696;6,70560593072727;6,04114505984157;6,08712490808378;6,07533150711402;6,18583453831108
"153718_at";3,52002581781155;3,63144122918808;3,48172387579294;3,70953691107387;3,87912339989638;3,65077830947993;3,55390878457232;4,23006484467831;4,21618492442931;4,93965866022337;3,99760360953466;4,46493996423179;4,47146738698567;4,18893376543556;3,83850029959288;3,83165746543868;4,13998006240704
"152931_at";4,42901798719533;4,66335975286843;4,6187655792562;4,35051944357347;5,03793854299935;4,72527666195852;4,89304355628502;4,27326854884283;4,37008920280129;4,50631975476289;4,25580021158478;4,07609759213813;4,26336204230128;4,39623934702347;4,68391637460835;5,06522447391845;5,25291285890788
"152034_at";7,97169070402043;7,95098858528402;7,56451950735091;8,01826725927105;7,58291445840909;7,52405806523804;7,87029297126162;6,98847490037876;7,36292037633585;7,24150941490142;7,02399638302816;7,38814784964199;7,15443443431176;7,19036508379287;7,08834470367324;7,0579600077557;7,17283334733492
"143915_at";6,94648865004516;6,66596349957108;6,85059161960026;6,94756181512824;6,24259444239514;6,17371973968668;6,55472865513952;7,53090031079094;7,18595316169668;7,83186934589464;7,36570851306888;7,18576901617724;7,53596833991685;7,34947396037871;7,88740550640364;7,64292175591646;7,30403625431424
"141374_at";5,28777114771327;5,84610710261054;5,71659929008348;5,74627835777303;5,5998297093824;5,83556930859662;5,51647248645066;6,55187822637607;6,56669386014778;6,26821681573273;6,20646707919646;6,37167462929477;6,29389856641684;6,61268116611857;6,29297685136423;8,10849931253414;5,11840593358546
"142186_at";8,38809926743016;8,43020549966249;8,39555080490523;8,68334494437281;8,38748950974289;8,47730104657798;8,07353395420695;9,44759362830989;9,2004514505268;9,30919233423935;9,55653584858902;9,34358138417673;9,60155970901217;9,08823873713395;8,65109118070781;8,6677891344471;8,72871118585595
"142187_at";6,41786076355412;6,51281346105501;6,46745361412811;6,44530646351668;6,08776200808018;5,98950599677481;5,9169037804084;5,97553109648759;6,10533235048512;6,46697700523707;5,8915593250432;5,98161808891814;6,17221832505822;6,0473964075986;6,43380663997086;6,34350683290608;6,04844847816459
"147221_at";7,76273122791552;7,94429917333928;8,03351424295948;8,01495572481671;7,8865265022831;7,79224746464583;7,87163391062303;6,62246592168793;6,8971069189079;6,9027936027178;6,45155058055254;6,79945911270763;6,69795938177931;6,89359887146146;7,27550929445339;6,90802309885437;7,08454873070634
"152702_at";6,31644490122454;6,42013371202808;6,22227152260288;6,25035403508898;6,27362945036779;6,19653378821009;5,95730142871697;5,61404913789132;5,79029380352294;5,73441062286945;5,60866331437047;5,66422706625423;5,62906475540382;5,54380104243062;6,05318796442532;5,86803987518589;5,96606349387211
"155062_at";7,59635766620772;7,16057718078691;7,43383850300848;7,64648016851574;7,60421505874212;7,62498884436887;7,05294376941552;7,73786079368198;7,72117687097009;7,98961606066253;7,8635386516411;7,65640681019045;7,95109872110383;7,31660940748036;8,08233435574286;7,90804008932888;7,77131979905043
"142371_at";3,76401146551878;3,82668324563505;3,21749928302587;3,08698079682594;3,33993782575228;3,02795977618189;3,51306966831549;4,41793773846331;5,09888610467336;4,61363786370909;3,85020033687739;4,50061977931121;4,16108315900253;3,93555757399372;4,3194242515804;3,90387669059565;4,32739573093095
"153548_at";6,84839123452208;6,62465211926088;6,83159613033809;6,90239317665926;6,93828718346275;7,06152388175067;6,86328947142119;6,67209086960471;6,23886231586897;6,5757666470369;6,42739220693896;6,30848838860136;6,40225247837865;6,26437763852714;6,23967908092562;6,32395810837987;6,27273262069612
"151915_at";5,7582350887417;5,7630546412926;5,26282121574885;5,77877793443822;5,50206167073001;5,77213161579294;5,28277627771599;5,06605225759628;5,16185221326411;5,35452927198991;5,04625350041665;5,21494397145958;5,03945485315247;4,86091558142561;5,0044212740504;4,90001027882716;5,00146670913325
"147227_at";6,1168934336349;5,99583479038388;5,98243456537613;5,79338565288112;5,46492680012372;5,64492611754752;5,74100628757367;6,25559765567844;5,76575234900715;6,23106494513545;6,03579740605121;5,34418765972317;6,12762830118351;5,80859739398419;6,74553664444873;6,60943557652201;6,34528131618001
"151628_at";3,88690350581596;4,62666776991168;4,07732531132735;5,14707936513575;4,68722327526155;4,47107607743695;4,08611470370157;5,50874962652273;5,4419360798461;5,1964615153276;5,11516733119832;4,8833322877038;5,11750143087395;4,20034250379525;4,49070400170655;4,63280878222112;4,95234354541682
"151623_at";6,53413534460434;6,38588597125765;6,00653662365124;7,04750053390176;6,80231547093172;6,37964563134157;5,54804319621299;8,13913737336932;8,43778800484534;8,27860835315034;8,11563134401777;8,08473595822221;8,29173276567189;6,9246678463524;7,23034781023468;7,12728374795246;7,02947542941186
"154213_at";5,29865443630941;5,38204930631967;5,11407862366195;5,25934052526256;4,7182042842601;4,47199561119912;4,63632817420253;5,00655182120571;5,03375342402657;4,67945888419492;4,83724217041175;4,78320745768522;4,96272651222564;4,68039126612773;5,72794406316956;5,68237825917209;5,44014276665662
"154865_at";4,74155131591259;4,77986200360596;4,64852819802076;5,31645445380909;4,89707759534889;5,05046579748013;4,71642884510781;5,26254410169645;5,27749315858057;5,11190512029589;5,27651414731493;4,9636821219591;5,24101553467037;5,03301695354612;5,39456788147575;5,27882369566388;5,1281219624713
"153084_at";8,36099671109803;8,45185130261299;8,27142238838258;9,07269234223193;9,13032100528267;8,92394958106172;8,36775310851061;7,58829909619433;7,72569722100691;7,62705028429885;7,25264512994364;7,37050881301507;7,63383575497374;6,64824066721716;6,64642146101309;6,54703040822198;6,5151276469305
"147233_at";3,21272139835914;3,18121234833761;3,17936606668702;2,89577196792065;2,82701162137503;2,93676658940137;2,78534509661054;3,65956396926613;3,26009279552924;3,63121709911679;3,23360315043291;3,11791009533447;3,33086347723079;3,04414524612396;3,40485060476364;3,55566750577428;3,61349363335834
"141574_at";6,94287251415848;7,38406729980844;7,12187116409104;8,19699033033218;7,75725845663508;8,00164016949013;6,89174376537336;8,44742311987901;8,52107009204582;8,04882514569736;8,28618101187565;8,02859321281311;8,21252532472157;7,29160379045122;8,26348799433072;8,29544512151459;8,16085407462507
"147236_at";3,19224263798655;3,2960519150182;2,94878140756995;3,28461974444208;3,03290116746699;3,15307114116611;3,17678573526855;2,73108505670378;3,13415985378142;2,91440522524781;2,53580365933707;2,67277694197335;2,59381742715501;2,80605196175401;2,89372059481789;2,70254372955558;2,89311614621167
"154398_at";5,48326843445352;5,65421781473645;5,34795530063015;5,66221733850383;5,4476173815709;5,55051048578949;5,31778747911529;6,72885927777451;6,32704405154856;6,77823429032731;6,80989645382638;6,38580525003443;6,79248303947479;6,1582308205328;6,59316124692948;6,55743993276661;6,62442403185182
"143334_at";3,51726886833188;3,29347133474674;3,43229799481538;2,96978417069429;3,02454058516691;3,17119903967193;3,06235210561914;4,03484051900293;4,11727329780306;4,24462201196224;3,69347102651524;4,13003119571456;3,67470249055595;3,58526135601875;4,01276787796399;4,03170309426708;4,42199524888298
"141256_at";5,06635112090887;4,77267559894294;4,50123991106155;5,19503501642321;5,29883036193904;5,31480677744232;4,90663853677565;5,42018808977121;5,38673506140266;5,85620265039626;4,92908846786289;4,90564495913626;5,32305388946757;5,11413826411436;5,25077862763604;5,34622083046076;5,30929249090463
"154684_at";5,71887980066133;5,59356961482745;5,33242234894858;5,67252993660012;5,46283621228527;5,44957207610634;5,23617020988369;6,5556271064176;6,38092329232728;6,50986834491323;5,90499636713135;6,01964444826491;6,31801701791989;6,11263335699123;6,05620041775369;5,93886750543324;5,86567930244549
"143716_at";6,89190725448961;7,07176122548347;6,76547682884669;7,63641670728843;7,66385097052839;7,32167441607264;6,7066410313543;7,94682382302273;8,44263816347662;8,33758074616415;7,7664683437216;8,10262628389403;8,42668904405645;7,47294868766404;8,27497444369964;8,24824278210941;8,29680489416761
"147242_at";4,45534948425814;4,8950499041675;5,18644207975766;4,25782722230805;6,85357000453069;6,16561494648803;6,36480914230799;5,18544780609115;4,93906157149695;4,66890865310111;5,06868102896189;5,08274063128199;4,5811631943245;5,0083295182689;5,34597750039025;5,30517079417871;5,80375605886796
"151656_at";5,13429542863165;4,9542585809869;4,88916267375317;6,28645586989063;5,81244736217478;5,49089616610855;4,90219815691292;6,30664034925303;6,86165270124873;6,89264597705339;5,8239227997771;6,21797166740836;6,89355350435637;5,30470181908905;5,59208173834453;5,82820481268429;5,82124815945039
"141720_at";3,98451558248171;3,86066940696949;3,66502987913216;4,35435205779039;4,36089880129009;4,0123053721023;3,67566746112863;3,63697720620566;4,08490334153898;4,0491505448792;3,5473524350451;4,17282299544803;4,32930265491331;3,89043901121062;4,2087336630404;4,08676957815536;3,83930790568633
"154917_at";5,25036244345173;5,64691730928863;5,86924675371248;6,16502793997695;5,82561068261304;5,71198583484945;5,38875460462058;7,13025850227918;6,98093460825989;6,69476279831576;6,91637407096062;6,40647513770339;6,92963425357668;6,76449197698709;7,16982469929941;7,23709812374297;6,98673407788656
"147255_at";5,87867308556674;6,09018245601282;6,41405055161449;6,25643928454752;5,87178792893975;6,04742980009056;6,09626018442566;6,11334695631867;6,37615524654101;6,56429347212116;5,96246672862319;6,48363542559606;6,28854199602627;6,67704498208812;6,15960744739096;6,16911465453098;5,83932510076299
"141601_at";4,7221565869195;4,79379743902285;4,95665807274356;5,20926863515803;4,94076059921005;5,14816242388515;4,91306900976252;5,59665373604673;5,43627776258763;5,29655329615948;5,62880431351802;5,3618066121793;5,41842033710143;5,29830520432653;5,51921507367347;5,17353899343183;5,16509234432659
"153053_at";6,36043032196663;6,39568403399823;6,30439771918678;6,74991572403813;6,41255981352544;6,45845827540827;6,35877695403061;7,49973142843773;7,35755761506345;7,47845298529725;7,11539574209361;7,03553197289641;7,47184410165397;7,08159735769254;7,21792675402061;7,10160080198991;7,14360517679196
"141805_at";8,15707191099126;7,85480553629862;8,09617107929158;8,23323935745772;8,02824637160912;7,99850523594778;7,85472280920539;8,30343792361703;8,32108197217091;8,5385231371674;8,04490944952136;7,91269727467666;8,56066081411485;8,16882827718288;8,97064442735754;8,88548984685246;8,59483126669398
"153451_at";6,26744425462708;6,62599929539646;6,67243029862848;7,34872794216133;6,99954593702686;6,96982962304946;6,57121641563546;7,8173311560493;8,09974100416992;7,54254683468581;7,06802185839515;7,30334668448114;7,39538706202235;6,60469284451784;7,46639952499428;7,62652238209139;7,63887532553691
"147258_at";6,20664651688916;6,06254544962999;6,12923409480026;6,08520944584253;5,79617856375341;6,10424446649987;5,9678777031725;6,73352337924823;6,27515435154679;6,60523214366199;6,72679956400062;6,4722132935348;6,45004621806283;6,89823973934937;6,84876197785373;6,73358478230432;6,67449638808345
"143625_at";8,98331984221501;8,93934209722376;9,03730019657085;9,03660497720495;8,88345042684274;9,19158763174452;8,85979207667197;6,99924418936125;7,28792169073802;7,53364082208306;6,86255845377772;7,11940824467682;7,36063166332528;7,51376542267953;7,02318132668371;6,98216918825591;7,167849664682
"151221_at";4,2191943162754;3,91076464700979;4,53120809211025;4,44782308443293;4,72543922558717;4,83876222853201;4,94471637324879;4,59687429645819;4,52330742233998;3,98484337432936;4,48475033550623;4,00224767018381;4,4775450663531;4,53422400613095;4,64092101665444;4,90816088952507;4,50124012455168
"154697_at";7,11278570601375;6,99848914228788;6,77843791584932;7,78631080136802;7,41139991631518;7,32122333961671;6,90624849061753;6,20345589498041;6,10324100944518;6,32372219104947;6,11213001778083;5,47679500892432;6,06306412041587;5,72330313844929;6,22341099633624;6,07417851659238;5,94821349632379
"155053_at";7,67688776029771;7,61519449031224;7,63819769827547;8,72166004973742;8,42131723958628;8,19898618295266;7,6854673668017;8,49411125557247;8,60627953097154;8,50933887947205;8,35414870052663;8,09708853141144;8,75971819275031;8,00161828975687;8,28474222473751;8,42926848136239;8,26823269427321
